"No.","Time","Source","Destination","Protocol","Length","Info"
"7194","33.628871","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:819::2016","QUIC","1292","Initial, DCID=a13bdf868e6d7914, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING"
"7195","33.629242","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:819::2016","QUIC","1292","Initial, DCID=a13bdf868e6d7914, PKN: 2, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PADDING"
"7196","33.632610","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:819::2016","TLSv1.3","150","Application Data"
"7197","33.632908","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:819::2016","TLSv1.3","113","Application Data"
"7198","33.635936","2a00:1450:4018:80f::2004","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","UDP","87","443  >  56110 Len=25"
"7199","33.635936","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","90","Protected Payload (KP0)"
"7200","33.664789","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","94","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7201","33.713113","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","317","Protected Payload (KP0)"
"7202","33.714579","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","109","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7203","33.716397","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","585","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7204","33.729338","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","83","Protected Payload (KP0)"
"7205","33.729338","2a00:1450:4019:819::2016","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36389 [ACK] Seq=24427 Ack=3128 Win=267008 Len=0"
"7206","33.729338","2a00:1450:4019:819::2016","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","168","Application Data"
"7207","33.730716","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:819::2016","TLSv1.3","113","Application Data"
"7208","33.745572","10.122.1.223","182.184.192.40","ICMP","1042","Echo (ping) request  id=0x0001, seq=257/257, ttl=128 (reply in 7214)"
"7209","33.756189","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","94","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7210","33.774033","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","90","Protected Payload (KP0)"
"7211","33.805196","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","94","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7212","33.806217","2a00:1450:4019:819::2016","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36389 [ACK] Seq=24521 Ack=3167 Win=267008 Len=0"
"7213","33.820563","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","90","Protected Payload (KP0)"
"7214","33.820563","182.184.192.40","10.122.1.223","ICMP","1042","Echo (ping) reply    id=0x0001, seq=257/257, ttl=52 (request in 7208)"
"7215","33.859600","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=708655 Ack=43011 Win=693 Len=0"
"7216","33.874616","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=708655 Ack=43963 Win=690 Len=0"
"7217","33.921023","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","94","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7218","33.921848","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=708655 Ack=45303 Win=688 Len=0"
"7219","33.921848","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1017","Protected Payload (KP0)"
"7220","33.921848","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","83","Protected Payload (KP0)"
"7221","33.927242","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4018:80e::2011","QUIC","97","Protected Payload (KP0), DCID=f352c82a6ea8a872"
"7222","33.935685","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:819::2016","QUIC","1292","Initial, DCID=a13bdf868e6d7914, PKN: 4, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO"
"7223","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36195 [ACK] Seq=708655 Ack=45838 Win=688 Len=0"
"7224","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","949","Application Data"
"7225","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","99","Application Data"
"7226","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","474","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"7227","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","304","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"7228","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=710185 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7229","33.999181","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=711405 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7230","33.999397","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=712625 Win=2072 Len=0"
"7231","34.006368","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=712625 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7232","34.006368","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=713845 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7233","34.006368","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=715065 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7234","34.006368","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=716285 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7235","34.006368","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=717505 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7236","34.006368","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=718725 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7237","34.006525","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=719945 Win=2072 Len=0"
"7238","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=719945 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7239","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=721165 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7240","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=722385 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7241","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=723605 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7242","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=724825 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7243]"
"7243","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"7244","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=727265 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7245","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=728485 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7246","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=729705 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7247","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=730925 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7248","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=732145 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7249","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=733365 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7250","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=734585 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7251","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=735805 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7252","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=737025 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7253","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=738245 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7254","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=739465 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7255","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=740685 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7256]"
"7256","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"7257","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=743125 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7258","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=744345 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7259","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=745565 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7260","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=746785 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7261","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=748005 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7262","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=749225 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7263","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=750445 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7264","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=751665 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7265","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=752885 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7266]"
"7266","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"7267","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data, Application Data"
"7268","34.022652","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=756545 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7269","34.023017","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=757765 Win=2072 Len=0"
"7270","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=757765 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7271","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=758985 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7272","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=760205 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7273","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=761425 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7274","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=762645 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7275","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=763865 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7276","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=765085 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7277","34.024140","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=766305 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7278","34.024265","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=767525 Win=2072 Len=0"
"7279","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=767525 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7280","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=768745 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7281","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=769965 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7282]"
"7282","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"7283","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=772405 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7284","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=773625 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7285","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=774845 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7286","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=776065 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7287","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=777285 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7288","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=778505 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7289","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=779725 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7290","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=780945 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7291","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=782165 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7292","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=783385 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7293","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Previous segment not captured] 443  >  36195 [ACK] Seq=785825 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7294","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Out-Of-Order] 443  >  36195 [ACK] Seq=784605 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7295]"
"7295","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"7296","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=788265 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7297","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=789485 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7298","34.039684","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=790705 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7299","34.040071","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","86","36195  >  443 [ACK] Seq=45838 Ack=784605 Win=2072 Len=0 SLE=785825 SRE=787045"
"7300","34.040289","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=787045 Win=2072 Len=0"
"7301","34.040410","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=791925 Win=2072 Len=0"
"7302","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=791925 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7303","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=793145 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7304","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=794365 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7305","34.055311","2a00:1450:4018:80e::2011","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","86","Protected Payload (KP0)"
"7306","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Previous segment not captured] 443  >  36195 [PSH, ACK] Seq=796805 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7307","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Out-Of-Order] 443  >  36195 [ACK] Seq=795585 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7308","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=798025 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7309","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=799245 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7310","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=800465 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7311","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=801685 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7312","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=802905 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7313]"
"7313","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.2","1294","Application Data"
"7314","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=805345 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7330]"
"7315","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=806565 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7330]"
"7316","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=807785 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7330]"
"7317","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=809005 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7330]"
"7318","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [ACK] Seq=810225 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7330]"
"7319","34.055311","2404:6800:4003:22::6","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36195 [PSH, ACK] Seq=811445 Ack=45838 Win=693 Len=1220 [TCP PDU reassembled in 7330]"
"7320","34.055610","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=795585 Win=2072 Len=0"
"7321","34.055921","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","86","[TCP Dup ACK 7320#1] 36195  >  443 [ACK] Seq=45838 Ack=795585 Win=2072 Len=0 SLE=796805 SRE=798025"
"7322","34.056059","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2404:6800:4003:22::6","TCP","74","36195  >  443 [ACK] Seq=45838 Ack=798025 Win=2072 Len=0"
